Generated by http://statistics.gov.scot,2024-03-03T15:12:57+00:00
http://statistics.gov.scot/data/residential-properties-sales-and-price,House Prices - Residential Properties Sales and Price
measure type,Count
Sales,Number of sales
Measure (cell values): ,Count(Number of sales)

,,http://reference.data.gov.uk/id/year/2004,http://reference.data.gov.uk/id/year/2005,http://reference.data.gov.uk/id/year/2006,http://reference.data.gov.uk/id/year/2007,http://reference.data.gov.uk/id/year/2008,http://reference.data.gov.uk/id/year/2009,http://reference.data.gov.uk/id/year/2010,http://reference.data.gov.uk/id/year/2011,http://reference.data.gov.uk/id/year/2012,http://reference.data.gov.uk/id/year/2013,http://reference.data.gov.uk/id/year/2014,http://reference.data.gov.uk/id/year/2015,http://reference.data.gov.uk/id/year/2016,http://reference.data.gov.uk/id/year/2017,http://reference.data.gov.uk/id/year/2018,http://reference.data.gov.uk/id/year/2019,http://reference.data.gov.uk/id/year/2020,http://reference.data.gov.uk/id/year/2021,http://reference.data.gov.uk/id/year/2022
http://statistics.gov.scot/id/statistical-geography/S01010514,Fort William North - 05,14,15,13,10,3,3,2,3,10,10,5,5,8,7,5,4,8,9,3
http://statistics.gov.scot/id/statistical-geography/S01010515,Fort William North - 06,15,15,18,18,9,4,12,3,7,13,11,11,14,9,11,15,8,9,10
http://statistics.gov.scot/id/statistical-geography/S01010516,Fort William South - 01,6,9,12,13,12,17,15,12,1,5,16,14,12,17,20,11,9,15,13
http://statistics.gov.scot/id/statistical-geography/S01010517,Fort William South - 02,22,24,22,26,7,9,8,5,13,5,13,10,10,19,15,17,15,13,16
http://statistics.gov.scot/id/statistical-geography/S01010518,Fort William South - 03,14,16,16,31,19,7,12,7,5,11,5,25,15,16,19,18,17,17,21
http://statistics.gov.scot/id/statistical-geography/S01010519,Fort William South - 04,22,7,15,16,4,6,8,7,3,9,4,9,11,9,9,3,5,8,9
http://statistics.gov.scot/id/statistical-geography/S01010520,Fort William South - 05,13,15,15,18,19,10,14,15,14,14,13,14,19,15,18,13,12,11,18
http://statistics.gov.scot/id/statistical-geography/S01010521,Fort William South - 06,9,15,16,18,12,16,12,8,18,8,15,11,17,15,8,13,3,12,9
http://statistics.gov.scot/id/statistical-geography/S01010522,Fort William South - 07,25,10,13,19,12,4,3,4,5,2,8,8,9,10,19,11,7,4,8
http://statistics.gov.scot/id/statistical-geography/S01010523,Fort William South - 08,5,4,4,4,4,2,6,"",3,5,4,3,5,4,4,6,3,2,4
http://statistics.gov.scot/id/statistical-geography/S01013090,Forth - 01,28,33,25,27,11,12,13,15,20,11,16,17,19,19,17,11,16,18,18
http://statistics.gov.scot/id/statistical-geography/S01013091,Forth - 02,14,21,17,12,57,35,36,41,22,15,23,23,26,22,29,22,16,25,19
http://statistics.gov.scot/id/statistical-geography/S01013092,Forth - 03,40,43,41,25,21,6,20,13,13,14,14,21,14,21,20,17,15,18,12
http://statistics.gov.scot/id/statistical-geography/S01013093,Forth - 04,6,9,11,8,8,1,9,6,6,6,3,13,16,7,14,13,12,10,12
http://statistics.gov.scot/id/statistical-geography/S01009486,Forth Park,14,18,15,25,8,7,6,16,7,7,7,10,14,12,10,15,13,28,32
http://statistics.gov.scot/id/statistical-geography/S01009487,Forth Park North,28,23,17,16,11,8,12,9,10,10,11,15,11,18,9,12,12,16,14
http://statistics.gov.scot/id/statistical-geography/S01012587,"Forth, Braehead and Auchengray - 01",27,18,15,28,17,8,6,13,5,10,19,17,11,10,14,16,14,17,13
http://statistics.gov.scot/id/statistical-geography/S01012588,"Forth, Braehead and Auchengray - 02",21,19,20,17,10,11,10,7,5,7,14,6,10,8,7,8,10,11,11
http://statistics.gov.scot/id/statistical-geography/S01012589,"Forth, Braehead and Auchengray - 03",7,13,13,16,8,2,4,4,5,10,8,15,5,11,6,15,5,9,8
http://statistics.gov.scot/id/statistical-geography/S01012590,"Forth, Braehead and Auchengray - 04",18,16,16,29,21,7,14,6,4,12,12,15,14,15,13,15,17,9,15
http://statistics.gov.scot/id/statistical-geography/S01012591,"Forth, Braehead and Auchengray - 05",7,24,15,18,9,5,4,8,4,2,5,9,6,6,12,8,8,3,14
http://statistics.gov.scot/id/statistical-geography/S01012323,Foulden and Area,24,14,13,27,13,14,13,5,14,17,14,20,15,23,18,21,24,21,19
http://statistics.gov.scot/id/statistical-geography/S01007121,Fraserburgh Central-Academy - 01,28,21,14,21,11,9,9,11,8,8,5,3,9,13,4,4,7,11,10
http://statistics.gov.scot/id/statistical-geography/S01007122,Fraserburgh Central-Academy - 02,21,12,10,14,19,9,13,6,10,10,9,6,9,9,8,8,6,8,9
http://statistics.gov.scot/id/statistical-geography/S01007123,Fraserburgh Central-Academy - 03,15,8,15,15,13,12,22,9,11,7,13,8,11,11,9,11,13,17,12
http://statistics.gov.scot/id/statistical-geography/S01007124,Fraserburgh Central-Academy - 04,16,16,9,24,17,16,10,10,14,17,15,17,16,22,12,14,14,14,14
http://statistics.gov.scot/id/statistical-geography/S01007125,Fraserburgh Harbour and Broadsea - 01,14,16,11,14,10,7,19,15,4,6,9,11,10,14,6,5,8,11,4
http://statistics.gov.scot/id/statistical-geography/S01007126,Fraserburgh Harbour and Broadsea - 02,20,22,10,15,9,7,7,4,9,7,11,3,10,10,5,9,6,7,6
http://statistics.gov.scot/id/statistical-geography/S01007127,Fraserburgh Harbour and Broadsea - 03,26,28,26,41,29,13,13,22,9,10,17,9,6,18,14,20,11,22,25
http://statistics.gov.scot/id/statistical-geography/S01007128,Fraserburgh Harbour and Broadsea - 04,19,15,7,19,17,10,11,5,9,8,10,8,7,8,9,8,10,6,8
http://statistics.gov.scot/id/statistical-geography/S01007118,Fraserburgh Lochpots - 01,12,17,11,12,6,2,7,8,9,6,5,7,8,8,5,11,3,6,6
http://statistics.gov.scot/id/statistical-geography/S01007119,Fraserburgh Lochpots - 02,8,11,18,10,11,3,4,2,3,5,6,7,6,5,13,4,5,10,8
http://statistics.gov.scot/id/statistical-geography/S01007120,Fraserburgh Lochpots - 03,17,32,21,26,20,14,15,11,10,12,7,6,11,10,15,10,6,17,16
http://statistics.gov.scot/id/statistical-geography/S01007112,Fraserburgh Smiddyhill - 01,4,11,7,9,8,9,6,13,3,9,12,13,10,6,6,3,8,10,11
http://statistics.gov.scot/id/statistical-geography/S01007113,Fraserburgh Smiddyhill - 02,17,14,14,17,12,9,9,9,8,11,13,9,10,10,8,6,9,8,13
http://statistics.gov.scot/id/statistical-geography/S01007114,Fraserburgh Smiddyhill - 03,23,9,9,26,14,13,9,9,9,18,14,15,8,19,10,16,15,27,13
http://statistics.gov.scot/id/statistical-geography/S01007115,Fraserburgh Smiddyhill - 04,11,14,4,11,13,7,5,5,7,8,10,10,6,6,6,7,7,7,7
http://statistics.gov.scot/id/statistical-geography/S01007116,Fraserburgh Smiddyhill - 05,20,34,26,23,16,12,11,17,23,18,14,10,11,9,13,11,8,13,11
http://statistics.gov.scot/id/statistical-geography/S01007117,Fraserburgh Smiddyhill - 06,4,15,9,9,3,4,3,5,7,5,7,4,8,7,3,2,8,8,2
http://statistics.gov.scot/id/statistical-geography/S01009668,Freuchie North and New Inn,6,12,12,45,15,9,19,12,10,12,7,12,12,19,15,14,11,15,19
http://statistics.gov.scot/id/statistical-geography/S01009669,Freuchie South and Muirhead,12,8,6,15,5,6,6,7,4,6,16,11,15,4,13,13,7,11,5
http://statistics.gov.scot/id/statistical-geography/S01007226,Friockheim - 01,14,8,10,14,9,5,5,6,10,6,8,6,8,49,40,23,16,17,15
http://statistics.gov.scot/id/statistical-geography/S01007227,Friockheim - 02,23,30,25,29,13,17,13,11,18,14,12,20,20,16,19,19,13,24,14
http://statistics.gov.scot/id/statistical-geography/S01007228,Friockheim - 03,9,9,7,8,8,7,11,5,4,4,9,10,8,6,13,4,5,11,13
http://statistics.gov.scot/id/statistical-geography/S01007229,Friockheim - 04,5,12,24,30,21,11,14,8,8,20,12,18,9,9,3,6,8,16,12
http://statistics.gov.scot/id/statistical-geography/S01006658,"Froghall, Powis and Sunnybank - 01",46,48,51,37,43,19,24,15,15,22,53,56,39,15,17,20,13,20,39
http://statistics.gov.scot/id/statistical-geography/S01006659,"Froghall, Powis and Sunnybank - 02",27,39,35,35,29,12,23,10,18,22,18,13,10,13,10,9,12,17,27
http://statistics.gov.scot/id/statistical-geography/S01006660,"Froghall, Powis and Sunnybank - 03",32,27,29,28,18,7,7,7,10,13,7,13,8,5,6,1,6,9,11
http://statistics.gov.scot/id/statistical-geography/S01006661,"Froghall, Powis and Sunnybank - 04",20,38,23,20,17,14,23,9,15,14,21,11,5,9,14,7,7,11,16
http://statistics.gov.scot/id/statistical-geography/S01006662,"Froghall, Powis and Sunnybank - 05",11,14,15,15,12,5,7,6,5,7,4,5,9,7,3,5,5,5,6
http://statistics.gov.scot/id/statistical-geography/S01006663,"Froghall, Powis and Sunnybank - 06",27,20,23,22,10,8,11,11,10,18,8,11,13,10,11,2,9,6,15
http://statistics.gov.scot/id/statistical-geography/S01006664,"Froghall, Powis and Sunnybank - 07",25,30,27,19,19,7,15,9,11,10,14,9,9,10,9,7,9,9,10
http://statistics.gov.scot/id/statistical-geography/S01006665,"Froghall, Powis and Sunnybank - 08",43,29,36,38,21,14,25,11,17,15,22,25,8,9,15,9,1,14,15
http://statistics.gov.scot/id/statistical-geography/S01006991,Fyvie-Rothie - 01,8,8,6,5,4,3,4,5,3,5,10,3,6,6,7,2,4,8,6
http://statistics.gov.scot/id/statistical-geography/S01006992,Fyvie-Rothie - 02,12,9,9,9,10,8,7,8,7,6,13,6,16,4,7,5,4,6,3
http://statistics.gov.scot/id/statistical-geography/S01006993,Fyvie-Rothie - 03,3,6,9,11,8,11,4,9,6,10,7,8,1,6,7,2,4,11,6
http://statistics.gov.scot/id/statistical-geography/S01006994,Fyvie-Rothie - 04,2,12,11,10,8,7,5,8,3,10,17,10,5,5,6,10,11,15,4
http://statistics.gov.scot/id/statistical-geography/S01006995,Fyvie-Rothie - 05,10,11,10,7,15,24,26,25,11,17,26,16,13,12,17,17,16,21,13
http://statistics.gov.scot/id/statistical-geography/S01006996,Fyvie-Rothie - 06,29,21,19,22,11,23,21,28,20,12,14,24,9,6,13,11,13,14,13
http://statistics.gov.scot/id/statistical-geography/S01012287,Gala - Langlee - Central,9,6,4,8,11,3,2,4,1,4,6,5,5,7,7,8,3,6,5
http://statistics.gov.scot/id/statistical-geography/S01012286,Gala - Langlee - East,21,21,19,16,8,5,7,8,4,12,15,8,11,12,12,8,11,14,14
http://statistics.gov.scot/id/statistical-geography/S01012288,Gala - Langlee - West,5,3,3,4,4,1,2,2,"",6,1,5,2,4,4,13,8,6,8
http://statistics.gov.scot/id/statistical-geography/S01012274,Galashiels - N - Halliburton,31,29,23,29,21,9,12,12,8,11,17,10,16,13,28,21,20,23,25
http://statistics.gov.scot/id/statistical-geography/S01012275,Galashiels - N - Town Centre,36,37,38,46,29,10,23,11,5,18,9,13,12,18,15,27,22,47,37
http://statistics.gov.scot/id/statistical-geography/S01012276,Galashiels - N - Windyknowe,27,24,23,35,35,19,26,14,12,12,15,14,14,24,26,21,17,17,24
http://statistics.gov.scot/id/statistical-geography/S01012277,Galashiels - N - Wood St,39,46,46,38,20,12,14,11,14,15,17,12,19,21,13,19,20,26,28
http://statistics.gov.scot/id/statistical-geography/S01012285,Galashiels - S - Glenfield,8,9,13,21,"",3,5,6,6,1,8,12,7,14,12,8,5,5,11
http://statistics.gov.scot/id/statistical-geography/S01012284,Galashiels - S - Huddersfield,18,19,32,26,11,10,9,9,6,18,11,11,14,24,14,11,15,29,18
http://statistics.gov.scot/id/statistical-geography/S01012282,Galashiels - S - Netherdale,24,16,20,16,16,10,14,4,9,10,19,11,16,20,13,12,22,16,13
http://statistics.gov.scot/id/statistical-geography/S01012283,Galashiels - S - St Peters Sch,18,20,21,17,8,6,16,7,5,12,8,15,9,20,13,13,16,17,12
http://statistics.gov.scot/id/statistical-geography/S01012281,Galashiels - W - Balmoral Pl,43,34,33,39,26,8,7,12,9,24,10,23,20,17,21,20,24,27,23
http://statistics.gov.scot/id/statistical-geography/S01012280,Galashiels - W - Balmoral Rd,21,22,18,16,16,4,9,14,9,9,4,11,7,11,12,8,15,11,7
http://statistics.gov.scot/id/statistical-geography/S01012278,Galashiels - W - Old Town,23,34,37,34,21,11,16,12,13,19,17,15,13,12,17,14,14,20,19
http://statistics.gov.scot/id/statistical-geography/S01012279,Galashiels - W - Thistle St,22,32,23,43,20,14,9,11,12,13,12,18,15,14,19,20,20,28,19
http://statistics.gov.scot/id/statistical-geography/S01009535,Gallatown West,14,14,8,12,9,4,9,7,5,4,3,4,6,6,11,2,4,1,9
http://statistics.gov.scot/id/statistical-geography/S01010254,Gallowgate North and Bellgrove - 01,15,46,17,29,25,28,19,13,7,10,10,8,8,10,9,15,8,13,19
http://statistics.gov.scot/id/statistical-geography/S01010255,Gallowgate North and Bellgrove - 02,2,32,29,8,7,1,4,1,1,10,5,4,7,8,11,8,6,7,7
http://statistics.gov.scot/id/statistical-geography/S01010256,Gallowgate North and Bellgrove - 03,10,12,15,17,9,6,4,8,6,5,5,4,11,6,6,8,4,12,5
http://statistics.gov.scot/id/statistical-geography/S01010257,Gallowgate North and Bellgrove - 04,20,11,78,90,65,18,19,23,27,20,39,23,23,28,21,24,7,20,26
http://statistics.gov.scot/id/statistical-geography/S01010258,Gallowgate North and Bellgrove - 05,30,34,48,71,43,19,15,18,14,20,20,34,41,26,25,24,17,31,27
http://statistics.gov.scot/id/statistical-geography/S01007949,Galston - 01,25,12,20,13,18,3,6,9,2,10,8,11,14,13,17,11,10,11,15
http://statistics.gov.scot/id/statistical-geography/S01007950,Galston - 02,17,21,24,14,15,9,25,20,14,12,8,12,16,21,10,15,10,15,18
http://statistics.gov.scot/id/statistical-geography/S01007951,Galston - 03,23,23,25,32,17,2,8,14,11,5,8,15,21,10,19,17,17,29,19
http://statistics.gov.scot/id/statistical-geography/S01007952,Galston - 04,25,20,20,34,24,4,5,3,5,8,16,15,23,27,25,12,6,27,17
http://statistics.gov.scot/id/statistical-geography/S01007953,Galston - 05,25,19,27,22,16,14,8,15,10,18,14,13,23,16,15,12,6,18,11
http://statistics.gov.scot/id/statistical-geography/S01007954,Galston - 06,17,15,15,17,4,2,"",8,4,4,6,5,11,10,5,10,6,5,2
http://statistics.gov.scot/id/statistical-geography/S01011944,Gannochy and Walnut Grove - 01,8,10,8,10,6,2,5,11,5,5,8,10,14,7,6,8,2,12,6
http://statistics.gov.scot/id/statistical-geography/S01011945,Gannochy and Walnut Grove - 02,12,12,14,10,5,11,8,6,9,12,8,5,14,18,7,4,9,15,8
http://statistics.gov.scot/id/statistical-geography/S01011946,Gannochy and Walnut Grove - 03,10,17,16,17,11,13,9,12,6,8,10,8,11,14,11,14,8,19,5
http://statistics.gov.scot/id/statistical-geography/S01011947,Gannochy and Walnut Grove - 04,"",1,"",2,1,"",2,"",1,"","","","",1,"","","",1,""
http://statistics.gov.scot/id/statistical-geography/S01011948,Gannochy and Walnut Grove - 05,20,34,26,29,9,16,23,18,9,23,12,30,49,38,20,20,19,29,14
http://statistics.gov.scot/id/statistical-geography/S01007042,Gardenstown and King Edward - 01,15,10,22,13,18,13,7,8,11,9,17,18,14,13,10,7,6,16,12
http://statistics.gov.scot/id/statistical-geography/S01007043,Gardenstown and King Edward - 02,16,13,20,10,12,4,8,10,10,11,13,6,13,7,4,14,13,16,11
http://statistics.gov.scot/id/statistical-geography/S01007044,Gardenstown and King Edward - 03,39,26,30,39,18,17,13,13,13,22,23,23,23,17,12,20,18,29,23
http://statistics.gov.scot/id/statistical-geography/S01007045,Gardenstown and King Edward - 04,16,21,19,19,19,8,6,11,10,18,12,17,10,6,8,9,9,19,7
http://statistics.gov.scot/id/statistical-geography/S01007373,Garelochhead - 01,14,16,11,17,13,10,10,10,9,12,15,12,12,24,5,11,9,19,25
http://statistics.gov.scot/id/statistical-geography/S01007374,Garelochhead - 02,13,14,11,15,9,7,4,8,7,9,5,7,8,11,9,8,11,10,9
http://statistics.gov.scot/id/statistical-geography/S01007375,Garelochhead - 03,19,18,12,15,18,7,17,7,5,14,19,8,15,19,12,12,13,29,7
http://statistics.gov.scot/id/statistical-geography/S01007376,Garelochhead - 04,22,22,27,20,15,7,8,12,7,12,9,6,19,18,8,21,15,11,8
http://statistics.gov.scot/id/statistical-geography/S01007377,Garelochhead - 05,28,26,24,19,22,8,9,10,14,15,13,14,24,16,14,11,19,21,9
http://statistics.gov.scot/id/statistical-geography/S01007378,Garelochhead - 06,20,19,12,25,21,9,12,11,7,9,16,8,10,11,10,20,11,20,15
http://statistics.gov.scot/id/statistical-geography/S01007379,Garelochhead - 07,12,11,7,7,7,4,4,6,7,5,9,8,11,4,9,10,11,11,8
http://statistics.gov.scot/id/statistical-geography/S01007380,Garelochhead - 08,16,19,13,19,6,6,7,8,10,6,10,10,6,8,7,6,8,11,5
http://statistics.gov.scot/id/statistical-geography/S01006941,Garlogie and Elrick - 01,18,16,6,16,10,9,13,10,9,11,12,6,5,11,8,10,4,16,13
http://statistics.gov.scot/id/statistical-geography/S01006942,Garlogie and Elrick - 02,25,30,17,25,18,10,14,21,17,17,14,18,10,14,11,16,13,15,14
http://statistics.gov.scot/id/statistical-geography/S01006943,Garlogie and Elrick - 03,52,25,33,22,14,13,17,6,12,18,7,15,8,5,14,8,6,5,6
http://statistics.gov.scot/id/statistical-geography/S01006944,Garlogie and Elrick - 04,21,67,27,45,60,53,69,52,47,60,31,30,19,26,22,21,16,32,17
http://statistics.gov.scot/id/statistical-geography/S01006945,Garlogie and Elrick - 05,10,14,18,10,8,15,11,9,13,10,6,13,5,12,6,16,6,10,6
http://statistics.gov.scot/id/statistical-geography/S01010100,Garrowhill East and Swinton - 01,14,13,13,16,11,5,9,9,7,10,12,15,13,10,15,14,15,12,16
http://statistics.gov.scot/id/statistical-geography/S01010101,Garrowhill East and Swinton - 02,11,11,11,19,5,4,6,9,5,5,11,12,10,10,10,7,6,10,9
http://statistics.gov.scot/id/statistical-geography/S01010102,Garrowhill East and Swinton - 03,23,22,20,16,12,8,8,5,6,13,9,13,14,19,14,8,8,16,9
http://statistics.gov.scot/id/statistical-geography/S01010103,Garrowhill East and Swinton - 04,33,27,36,31,21,5,14,46,15,15,14,19,24,17,19,12,16,19,10
http://statistics.gov.scot/id/statistical-geography/S01010104,Garrowhill East and Swinton - 05,29,39,19,42,15,10,18,25,27,43,8,14,12,22,23,21,19,27,12
http://statistics.gov.scot/id/statistical-geography/S01010094,Garrowhill West - 01,11,7,16,14,10,4,2,4,2,10,12,9,9,10,7,8,6,10,9
http://statistics.gov.scot/id/statistical-geography/S01010095,Garrowhill West - 02,9,20,11,15,6,9,5,5,6,7,10,12,9,12,8,6,7,8,10
http://statistics.gov.scot/id/statistical-geography/S01010096,Garrowhill West - 03,13,8,17,21,9,6,10,13,10,10,10,9,8,12,10,11,10,12,16
http://statistics.gov.scot/id/statistical-geography/S01010097,Garrowhill West - 04,13,19,21,17,1,11,1,7,4,3,5,5,10,6,8,6,7,13,13
http://statistics.gov.scot/id/statistical-geography/S01010098,Garrowhill West - 05,7,9,6,15,8,6,4,6,8,6,19,5,6,6,14,8,10,12,12
http://statistics.gov.scot/id/statistical-geography/S01010099,Garrowhill West - 06,10,18,11,11,13,6,5,3,9,9,11,9,7,14,9,8,11,9,8
http://statistics.gov.scot/id/statistical-geography/S01011689,Gartcosh and Marnock - 01,6,8,16,31,34,18,23,14,10,12,7,15,10,6,39,59,26,7,11
http://statistics.gov.scot/id/statistical-geography/S01011690,Gartcosh and Marnock - 02,10,19,81,89,48,20,24,22,5,18,19,17,32,11,20,20,17,20,17
http://statistics.gov.scot/id/statistical-geography/S01011691,Gartcosh and Marnock - 03,6,39,32,50,17,3,4,9,9,7,9,8,13,8,11,8,8,30,9
http://statistics.gov.scot/id/statistical-geography/S01011692,Gartcosh and Marnock - 04,25,17,22,23,8,5,9,6,5,9,13,6,9,11,7,4,7,10,7
http://statistics.gov.scot/id/statistical-geography/S01011693,Gartcosh and Marnock - 05,16,58,28,43,50,22,6,14,6,7,5,16,22,21,18,15,24,25,22
http://statistics.gov.scot/id/statistical-geography/S01011694,Gartcosh and Marnock - 06,72,62,46,25,9,10,8,7,12,9,11,13,10,8,12,13,6,7,2
http://statistics.gov.scot/id/statistical-geography/S01011695,Gartcosh and Marnock - 07,45,41,76,56,13,8,6,15,48,25,19,64,63,41,172,254,171,239,191
http://statistics.gov.scot/id/statistical-geography/S01010113,"Garthamlock, Auchinlea and Gartloch - 01",6,15,17,24,11,2,3,5,4,6,3,6,2,6,5,2,2,8,3
http://statistics.gov.scot/id/statistical-geography/S01010114,"Garthamlock, Auchinlea and Gartloch - 02",1,4,2,"",2,"",4,2,"","",4,1,"",1,2,1,1,2,2
http://statistics.gov.scot/id/statistical-geography/S01010115,"Garthamlock, Auchinlea and Gartloch - 03",12,11,23,14,13,7,4,5,2,3,7,5,4,6,7,11,11,7,6
http://statistics.gov.scot/id/statistical-geography/S01010116,"Garthamlock, Auchinlea and Gartloch - 04",16,18,64,80,54,27,25,15,14,17,56,49,18,28,41,40,44,27,21
http://statistics.gov.scot/id/statistical-geography/S01010117,"Garthamlock, Auchinlea and Gartloch - 05",3,27,77,36,32,18,32,21,38,62,101,41,30,36,39,47,17,29,19
http://statistics.gov.scot/id/statistical-geography/S01006526,Garthdee - 01,16,30,23,24,18,18,22,14,14,12,19,10,13,12,9,11,4,15,12
http://statistics.gov.scot/id/statistical-geography/S01006527,Garthdee - 02,11,10,7,9,5,4,8,5,7,8,32,27,18,4,6,12,9,6,15
http://statistics.gov.scot/id/statistical-geography/S01006528,Garthdee - 03,24,25,28,28,15,11,13,15,15,16,17,14,18,16,10,8,13,13,10
http://statistics.gov.scot/id/statistical-geography/S01006529,Garthdee - 04,36,53,36,28,25,20,30,27,16,44,25,28,10,16,4,9,13,20,19
http://statistics.gov.scot/id/statistical-geography/S01006530,Garthdee - 05,11,24,17,24,10,12,7,12,4,12,8,6,12,5,11,9,10,10,9
http://statistics.gov.scot/id/statistical-geography/S01006531,Garthdee - 06,16,19,15,25,14,16,10,11,9,18,14,14,8,9,12,12,4,8,17
http://statistics.gov.scot/id/statistical-geography/S01011636,Gartlea - 01,14,19,14,8,19,4,12,12,6,5,4,8,15,13,9,6,4,9,8
http://statistics.gov.scot/id/statistical-geography/S01011637,Gartlea - 02,12,16,14,14,7,3,7,4,9,4,5,4,12,7,9,13,3,9,6
http://statistics.gov.scot/id/statistical-geography/S01011638,Gartlea - 03,14,17,11,12,9,8,5,8,7,6,6,16,8,9,3,14,8,9,12
http://statistics.gov.scot/id/statistical-geography/S01011639,Gartlea - 04,14,14,8,18,17,5,4,4,2,6,6,10,5,9,7,6,7,6,8
http://statistics.gov.scot/id/statistical-geography/S01011640,Gartlea - 05,5,11,8,13,13,5,8,3,4,1,5,6,3,8,6,5,3,6,4
http://statistics.gov.scot/id/statistical-geography/S01009319,Garvock Hill North East,19,13,16,21,14,5,13,13,13,11,19,17,14,22,9,17,12,17,18
http://statistics.gov.scot/id/statistical-geography/S01009317,Garvock Hill South,21,21,25,19,8,14,10,13,9,20,14,12,15,19,17,13,12,21,15
http://statistics.gov.scot/id/statistical-geography/S01009318,Garvock Hill West,8,14,19,13,9,3,6,9,9,8,7,6,7,12,11,6,10,7,7
http://statistics.gov.scot/id/statistical-geography/S01007521,Gatehouse - 01,9,9,3,8,8,3,9,7,10,9,8,7,8,8,7,4,9,8,5
http://statistics.gov.scot/id/statistical-geography/S01007522,Gatehouse - 02,24,20,22,29,19,12,19,11,20,13,23,18,22,13,25,29,15,26,25
http://statistics.gov.scot/id/statistical-geography/S01007523,Gatehouse - 03,11,15,6,10,7,8,5,4,7,11,8,6,6,16,9,16,11,13,14
http://statistics.gov.scot/id/statistical-geography/S01007524,Gatehouse - 04,21,13,16,23,13,10,11,9,12,18,23,21,15,18,16,12,21,27,15
http://statistics.gov.scot/id/statistical-geography/S01007525,Gatehouse - 05,12,9,8,4,5,4,4,3,5,6,3,10,10,12,11,5,7,9,2
http://statistics.gov.scot/id/statistical-geography/S01009676,Gateside Landward,17,15,23,21,14,5,7,10,5,11,12,17,16,22,14,20,11,18,11
http://statistics.gov.scot/id/statistical-geography/S01012289,Gattonside - Darnick - Chiefswood,26,24,24,19,13,12,13,12,10,14,18,12,21,25,19,15,11,22,13
http://statistics.gov.scot/id/statistical-geography/S01009743,Gauldry and Balmerino,18,13,7,11,14,11,12,10,8,19,16,12,18,14,13,13,12,38,46
http://statistics.gov.scot/id/statistical-geography/S01006645,George Street - 01,21,10,7,13,18,3,6,6,9,8,5,11,6,7,4,6,6,11,14
http://statistics.gov.scot/id/statistical-geography/S01006646,George Street - 02,36,41,32,21,17,13,19,11,9,17,16,18,13,14,9,5,7,9,16
http://statistics.gov.scot/id/statistical-geography/S01006647,George Street - 03,9,15,12,10,12,8,8,10,9,26,18,5,15,8,7,7,6,7,8
http://statistics.gov.scot/id/statistical-geography/S01006648,George Street - 04,70,67,50,55,40,35,55,25,22,49,37,33,13,26,16,14,26,15,23
http://statistics.gov.scot/id/statistical-geography/S01006649,George Street - 05,39,91,84,67,30,34,32,22,31,31,26,34,12,15,14,17,19,12,26
http://statistics.gov.scot/id/statistical-geography/S01006650,George Street - 06,54,42,50,60,36,24,18,19,17,24,33,36,13,10,8,12,5,15,18
http://statistics.gov.scot/id/statistical-geography/S01006651,George Street - 07,41,38,38,34,19,18,20,13,8,21,21,28,11,10,12,14,4,10,13
http://statistics.gov.scot/id/statistical-geography/S01006652,George Street - 08,52,24,30,39,18,15,26,18,37,31,22,17,11,6,12,15,10,8,15
http://statistics.gov.scot/id/statistical-geography/S01007605,Georgetown - 01,15,7,20,27,15,8,10,8,5,19,7,14,18,15,16,14,12,10,14
http://statistics.gov.scot/id/statistical-geography/S01007606,Georgetown - 02,31,38,23,19,12,8,10,10,14,14,11,14,10,13,12,21,11,17,13
http://statistics.gov.scot/id/statistical-geography/S01007607,Georgetown - 03,14,6,13,14,10,12,12,6,6,8,10,6,9,14,17,10,11,10,12
http://statistics.gov.scot/id/statistical-geography/S01007608,Georgetown - 04,11,9,17,18,8,7,11,11,11,10,13,7,10,18,11,8,11,18,8
http://statistics.gov.scot/id/statistical-geography/S01009667,Giffordtown to Lathrisk,9,11,17,8,13,5,8,4,7,8,6,3,7,13,10,11,5,17,5
http://statistics.gov.scot/id/statistical-geography/S01008547,Gilmerton South and the Murrays - 01,49,25,44,40,36,25,15,23,27,10,25,24,34,22,34,47,20,34,54
http://statistics.gov.scot/id/statistical-geography/S01008548,Gilmerton South and the Murrays - 02,45,43,49,39,24,9,15,11,9,21,21,19,23,26,30,83,62,96,55
http://statistics.gov.scot/id/statistical-geography/S01008549,Gilmerton South and the Murrays - 03,18,28,25,32,15,16,9,7,9,15,38,55,84,88,166,243,258,361,308
http://statistics.gov.scot/id/statistical-geography/S01012429,Girvan Ailsa - 01,9,12,8,17,19,4,9,10,10,8,7,12,15,18,14,23,13,19,18
http://statistics.gov.scot/id/statistical-geography/S01012430,Girvan Ailsa - 02,19,21,23,30,21,8,10,10,10,12,12,12,15,22,12,15,9,20,16
http://statistics.gov.scot/id/statistical-geography/S01012431,Girvan Ailsa - 03,25,33,24,40,9,17,10,10,10,12,23,16,18,13,25,12,22,27,15
http://statistics.gov.scot/id/statistical-geography/S01012432,Girvan Ailsa - 04,16,8,13,9,5,9,4,6,8,5,11,10,12,15,12,8,8,9,8
http://statistics.gov.scot/id/statistical-geography/S01012433,Girvan Ailsa - 05,9,11,16,12,14,10,7,3,6,5,9,10,13,12,8,10,11,16,16
